,model_a,model_b,winner
23772,gpt-4,guanaco-33b,model_a
23773,guanaco-33b,palm-2,model_b
23774,wizardlm-13b,vicuna-7b,tie (bothbad)
23775,claude-v1,gpt4all-13b-snoozy,model_a
23776,oasst-pythia-12b,wizardlm-13b,tie (bothbad)
23777,RWKV-4-Raven-14B,gpt-3.5-turbo,model_a
23778,koala-13b,mpt-7b-chat,model_b
23779,wizardlm-13b,claude-v1,model_b
23780,claude-v1,palm-2,tie
23781,dolly-v2-12b,gpt4all-13b-snoozy,tie (bothbad)
23782,wizardlm-13b,mpt-7b-chat,tie (bothbad)
23783,palm-2,gpt4all-13b-snoozy,model_a
23784,mpt-7b-chat,guanaco-33b,model_b
23785,RWKV-4-Raven-14B,palm-2,tie (bothbad)
23786,gpt-4,guanaco-33b,model_b
23787,chatglm-6b,palm-2,tie
23788,wizardlm-13b,gpt-4,model_b
23789,gpt-4,guanaco-33b,model_a
23790,wizardlm-13b,dolly-v2-12b,model_a
23791,wizardlm-13b,RWKV-4-Raven-14B,model_b
23792,guanaco-33b,wizardlm-13b,tie
23793,palm-2,guanaco-33b,model_a
23794,guanaco-33b,wizardlm-13b,model_a
23795,oasst-pythia-12b,wizardlm-13b,tie
23796,vicuna-13b,claude-v1,model_b
23797,RWKV-4-Raven-14B,claude-instant-v1,model_b
23798,gpt4all-13b-snoozy,wizardlm-13b,tie (bothbad)
23799,claude-v1,alpaca-13b,model_a
23800,wizardlm-13b,palm-2,model_b
23801,claude-v1,gpt4all-13b-snoozy,tie
23802,wizardlm-13b,dolly-v2-12b,tie (bothbad)
23803,fastchat-t5-3b,stablelm-tuned-alpha-7b,model_b
23804,wizardlm-13b,gpt-3.5-turbo,model_a
23805,gpt4all-13b-snoozy,gpt-3.5-turbo,model_b
23806,wizardlm-13b,claude-instant-v1,tie
23807,palm-2,gpt4all-13b-snoozy,model_a
23808,RWKV-4-Raven-14B,gpt4all-13b-snoozy,model_b
23809,mpt-7b-chat,gpt4all-13b-snoozy,tie (bothbad)
23810,stablelm-tuned-alpha-7b,gpt-3.5-turbo,model_b
23811,palm-2,fastchat-t5-3b,model_b
23812,claude-v1,wizardlm-13b,tie (bothbad)
23813,wizardlm-13b,claude-instant-v1,model_b
23814,gpt4all-13b-snoozy,chatglm-6b,model_b
23815,guanaco-33b,koala-13b,model_a
23816,palm-2,guanaco-33b,model_a
23817,oasst-pythia-12b,gpt4all-13b-snoozy,model_b
23818,gpt4all-13b-snoozy,RWKV-4-Raven-14B,model_b
23819,mpt-7b-chat,wizardlm-13b,model_a
23820,gpt4all-13b-snoozy,RWKV-4-Raven-14B,tie (bothbad)
23821,guanaco-33b,oasst-pythia-12b,tie (bothbad)
23822,vicuna-13b,palm-2,model_b
23823,RWKV-4-Raven-14B,claude-v1,model_b
23824,mpt-7b-chat,guanaco-33b,model_b
23825,wizardlm-13b,claude-instant-v1,tie
23826,dolly-v2-12b,palm-2,model_b
23827,claude-instant-v1,guanaco-33b,model_a
23828,gpt-3.5-turbo,vicuna-7b,tie
23829,guanaco-33b,vicuna-7b,model_a
23830,palm-2,wizardlm-13b,tie
23831,oasst-pythia-12b,mpt-7b-chat,tie
23832,RWKV-4-Raven-14B,gpt-4,model_a
23833,gpt4all-13b-snoozy,mpt-7b-chat,model_b
23834,palm-2,gpt-4,model_a
23835,vicuna-7b,wizardlm-13b,model_a
23836,wizardlm-13b,koala-13b,model_b
23837,alpaca-13b,gpt4all-13b-snoozy,model_b
23838,dolly-v2-12b,claude-instant-v1,model_b
23839,gpt4all-13b-snoozy,stablelm-tuned-alpha-7b,tie
23840,alpaca-13b,vicuna-7b,model_b
23841,guanaco-33b,palm-2,model_b
23842,claude-v1,guanaco-33b,tie (bothbad)
23843,wizardlm-13b,palm-2,model_b
23844,claude-instant-v1,wizardlm-13b,model_a
23845,gpt-4,gpt4all-13b-snoozy,model_b
23846,guanaco-33b,vicuna-13b,model_a
23847,vicuna-13b,koala-13b,model_b
23848,wizardlm-13b,palm-2,tie
23849,palm-2,gpt4all-13b-snoozy,model_a
23850,oasst-pythia-12b,mpt-7b-chat,model_b
23851,guanaco-33b,vicuna-7b,model_a
23852,wizardlm-13b,oasst-pythia-12b,model_a
23853,alpaca-13b,wizardlm-13b,model_b
23854,claude-instant-v1,guanaco-33b,model_a
23855,gpt-3.5-turbo,claude-instant-v1,model_b
23856,claude-v1,gpt4all-13b-snoozy,tie
23857,dolly-v2-12b,vicuna-13b,model_b
23858,guanaco-33b,stablelm-tuned-alpha-7b,model_b
23859,gpt-4,wizardlm-13b,tie
23860,RWKV-4-Raven-14B,wizardlm-13b,model_b
23861,claude-v1,palm-2,model_a
23862,claude-instant-v1,guanaco-33b,model_a
23863,mpt-7b-chat,claude-instant-v1,model_b
23864,wizardlm-13b,alpaca-13b,model_a
23865,vicuna-7b,guanaco-33b,tie (bothbad)
23866,claude-instant-v1,wizardlm-13b,model_a
23867,oasst-pythia-12b,wizardlm-13b,model_a
23868,wizardlm-13b,chatglm-6b,tie
23869,oasst-pythia-12b,wizardlm-13b,model_b
23870,oasst-pythia-12b,guanaco-33b,model_b
23871,gpt4all-13b-snoozy,koala-13b,tie (bothbad)
23872,gpt-3.5-turbo,wizardlm-13b,model_a
23873,vicuna-13b,palm-2,model_b
23874,gpt4all-13b-snoozy,palm-2,model_b
23875,gpt-3.5-turbo,claude-v1,tie
23876,vicuna-7b,chatglm-6b,tie (bothbad)
23877,palm-2,gpt4all-13b-snoozy,model_b
23878,RWKV-4-Raven-14B,stablelm-tuned-alpha-7b,model_a
23879,vicuna-13b,wizardlm-13b,model_b
23880,RWKV-4-Raven-14B,oasst-pythia-12b,model_b
23881,chatglm-6b,gpt4all-13b-snoozy,model_a
23882,chatglm-6b,claude-v1,model_b
23883,wizardlm-13b,palm-2,model_b
23884,guanaco-33b,oasst-pythia-12b,model_a
23885,alpaca-13b,vicuna-7b,model_b
23886,palm-2,claude-v1,model_b
23887,alpaca-13b,claude-instant-v1,model_b
23888,oasst-pythia-12b,wizardlm-13b,model_b
23889,stablelm-tuned-alpha-7b,koala-13b,tie
23890,gpt-3.5-turbo,RWKV-4-Raven-14B,model_b
23891,gpt4all-13b-snoozy,vicuna-13b,model_b
23892,vicuna-13b,alpaca-13b,model_a
23893,chatglm-6b,palm-2,model_b
23894,claude-v1,wizardlm-13b,model_a
23895,vicuna-13b,gpt4all-13b-snoozy,tie
23896,gpt-3.5-turbo,claude-instant-v1,tie (bothbad)
23897,dolly-v2-12b,guanaco-33b,model_a
23898,wizardlm-13b,gpt-3.5-turbo,model_a
23899,gpt4all-13b-snoozy,palm-2,tie
23900,wizardlm-13b,gpt-3.5-turbo,tie
23901,stablelm-tuned-alpha-7b,claude-v1,model_b
23902,llama-13b,claude-instant-v1,model_b
23903,guanaco-33b,claude-v1,model_a
23904,guanaco-33b,gpt4all-13b-snoozy,tie (bothbad)
23905,RWKV-4-Raven-14B,wizardlm-13b,tie
23906,guanaco-33b,claude-instant-v1,model_b
23907,guanaco-33b,gpt4all-13b-snoozy,model_a
23908,gpt4all-13b-snoozy,oasst-pythia-12b,model_a
23909,chatglm-6b,guanaco-33b,model_b
23910,gpt-4,guanaco-33b,model_a
23911,fastchat-t5-3b,vicuna-13b,model_a
23912,gpt-3.5-turbo,gpt4all-13b-snoozy,tie (bothbad)
23913,guanaco-33b,vicuna-13b,model_a
23914,mpt-7b-chat,gpt4all-13b-snoozy,model_a
23915,wizardlm-13b,gpt4all-13b-snoozy,model_a
23916,alpaca-13b,wizardlm-13b,tie (bothbad)
23917,chatglm-6b,guanaco-33b,model_b
23918,koala-13b,alpaca-13b,model_a
23919,koala-13b,RWKV-4-Raven-14B,tie (bothbad)
23920,mpt-7b-chat,wizardlm-13b,model_b
23921,gpt-4,guanaco-33b,model_a
23922,guanaco-33b,chatglm-6b,model_a
23923,vicuna-7b,wizardlm-13b,model_b
23924,vicuna-7b,wizardlm-13b,model_b
23925,gpt-4,oasst-pythia-12b,tie (bothbad)
23926,wizardlm-13b,oasst-pythia-12b,model_a
23927,oasst-pythia-12b,guanaco-33b,tie
23928,RWKV-4-Raven-14B,mpt-7b-chat,model_a
23929,RWKV-4-Raven-14B,guanaco-33b,model_b
23930,oasst-pythia-12b,wizardlm-13b,model_b
23931,wizardlm-13b,claude-instant-v1,model_b
23932,koala-13b,claude-v1,model_b
23933,oasst-pythia-12b,palm-2,model_b
23934,oasst-pythia-12b,gpt4all-13b-snoozy,tie
23935,mpt-7b-chat,wizardlm-13b,tie
23936,vicuna-7b,gpt-4,model_b
23937,wizardlm-13b,claude-instant-v1,tie
23938,wizardlm-13b,gpt-3.5-turbo,tie
23939,mpt-7b-chat,oasst-pythia-12b,model_b
23940,oasst-pythia-12b,gpt4all-13b-snoozy,tie (bothbad)
23941,chatglm-6b,gpt4all-13b-snoozy,tie (bothbad)
23942,gpt4all-13b-snoozy,wizardlm-13b,tie
23943,wizardlm-13b,alpaca-13b,model_b
23944,gpt4all-13b-snoozy,wizardlm-13b,tie
23945,wizardlm-13b,koala-13b,tie (bothbad)
23946,gpt4all-13b-snoozy,claude-instant-v1,model_a
23947,vicuna-13b,gpt-3.5-turbo,model_b
23948,gpt4all-13b-snoozy,gpt-4,tie
23949,gpt-4,wizardlm-13b,model_a
23950,palm-2,RWKV-4-Raven-14B,model_a
23951,guanaco-33b,mpt-7b-chat,tie (bothbad)
23952,vicuna-7b,gpt4all-13b-snoozy,tie (bothbad)
23953,fastchat-t5-3b,palm-2,tie (bothbad)
23954,vicuna-13b,oasst-pythia-12b,tie (bothbad)
23955,palm-2,vicuna-7b,model_a
23956,wizardlm-13b,oasst-pythia-12b,model_a
23957,alpaca-13b,vicuna-13b,model_a
23958,fastchat-t5-3b,claude-instant-v1,tie (bothbad)
23959,guanaco-33b,palm-2,tie (bothbad)
23960,koala-13b,fastchat-t5-3b,model_a
23961,vicuna-13b,wizardlm-13b,model_b
23962,dolly-v2-12b,wizardlm-13b,model_b
23963,guanaco-33b,palm-2,model_b
23964,wizardlm-13b,vicuna-13b,tie (bothbad)
23965,chatglm-6b,gpt-3.5-turbo,model_b
23966,guanaco-33b,mpt-7b-chat,model_a
23967,RWKV-4-Raven-14B,wizardlm-13b,model_b
23968,guanaco-33b,palm-2,model_b
23969,wizardlm-13b,claude-instant-v1,model_b
23970,mpt-7b-chat,koala-13b,model_b
23971,gpt4all-13b-snoozy,oasst-pythia-12b,model_a
23972,wizardlm-13b,claude-v1,tie
23973,gpt-4,vicuna-13b,model_a
23974,wizardlm-13b,vicuna-7b,tie (bothbad)
23975,wizardlm-13b,chatglm-6b,tie (bothbad)
23976,guanaco-33b,claude-v1,model_b
23977,palm-2,gpt4all-13b-snoozy,tie (bothbad)
23978,guanaco-33b,palm-2,model_a
23979,wizardlm-13b,guanaco-33b,tie
23980,fastchat-t5-3b,gpt4all-13b-snoozy,tie (bothbad)
23981,gpt4all-13b-snoozy,guanaco-33b,tie (bothbad)
23982,RWKV-4-Raven-14B,guanaco-33b,tie (bothbad)
23983,RWKV-4-Raven-14B,guanaco-33b,model_b
23984,koala-13b,gpt4all-13b-snoozy,model_a
23985,stablelm-tuned-alpha-7b,gpt4all-13b-snoozy,model_b
23986,gpt4all-13b-snoozy,vicuna-7b,tie (bothbad)
23987,gpt-4,gpt4all-13b-snoozy,tie
23988,guanaco-33b,mpt-7b-chat,tie
23989,wizardlm-13b,claude-v1,model_b
23990,gpt4all-13b-snoozy,gpt-3.5-turbo,model_b
23991,claude-v1,wizardlm-13b,model_b
23992,mpt-7b-chat,gpt-4,model_a
23993,gpt4all-13b-snoozy,wizardlm-13b,model_b
23994,alpaca-13b,vicuna-13b,model_b
23995,stablelm-tuned-alpha-7b,guanaco-33b,model_b
23996,gpt-3.5-turbo,wizardlm-13b,model_a
23997,vicuna-13b,oasst-pythia-12b,model_a
23998,gpt-3.5-turbo,wizardlm-13b,model_a
23999,wizardlm-13b,vicuna-7b,model_a
24000,vicuna-7b,alpaca-13b,tie (bothbad)
24001,wizardlm-13b,gpt-4,tie
24002,gpt4all-13b-snoozy,gpt-3.5-turbo,model_b
24003,gpt4all-13b-snoozy,gpt-4,model_b
24004,claude-instant-v1,gpt4all-13b-snoozy,model_b
24005,claude-instant-v1,claude-v1,model_a
24006,claude-instant-v1,RWKV-4-Raven-14B,model_a
24007,mpt-7b-chat,palm-2,model_b
24008,gpt-4,palm-2,model_a
24009,RWKV-4-Raven-14B,gpt-3.5-turbo,tie (bothbad)
24010,mpt-7b-chat,guanaco-33b,tie (bothbad)
24011,gpt4all-13b-snoozy,guanaco-33b,model_b
24012,palm-2,guanaco-33b,model_b
24013,gpt-4,wizardlm-13b,model_b
24014,claude-instant-v1,chatglm-6b,model_a
24015,vicuna-13b,gpt-3.5-turbo,tie
24016,gpt-4,guanaco-33b,tie (bothbad)
24017,palm-2,guanaco-33b,model_a
24018,gpt-4,guanaco-33b,model_b
24019,mpt-7b-chat,gpt4all-13b-snoozy,model_a
24020,gpt4all-13b-snoozy,guanaco-33b,tie (bothbad)
24021,mpt-7b-chat,guanaco-33b,model_b
24022,fastchat-t5-3b,wizardlm-13b,model_b
24023,guanaco-33b,mpt-7b-chat,tie (bothbad)
24024,palm-2,gpt-4,model_b
24025,gpt4all-13b-snoozy,stablelm-tuned-alpha-7b,tie (bothbad)
24026,guanaco-33b,koala-13b,tie (bothbad)
24027,claude-instant-v1,wizardlm-13b,tie
24028,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_a
24029,claude-instant-v1,gpt-4,model_b
24030,guanaco-33b,claude-instant-v1,model_a
24031,guanaco-33b,gpt-4,model_b
24032,gpt4all-13b-snoozy,alpaca-13b,tie
24033,claude-v1,gpt-3.5-turbo,model_a
24034,gpt-3.5-turbo,gpt4all-13b-snoozy,model_a
24035,gpt-4,koala-13b,model_b
24036,gpt4all-13b-snoozy,claude-instant-v1,model_b
24037,wizardlm-13b,gpt-3.5-turbo,model_b
24038,RWKV-4-Raven-14B,vicuna-7b,tie
24039,guanaco-33b,koala-13b,model_b
24040,guanaco-33b,RWKV-4-Raven-14B,model_b
24041,fastchat-t5-3b,vicuna-13b,model_b
24042,gpt-4,mpt-7b-chat,model_a
24043,wizardlm-13b,claude-v1,tie
24044,claude-v1,wizardlm-13b,tie (bothbad)
24045,RWKV-4-Raven-14B,guanaco-33b,model_b
24046,mpt-7b-chat,wizardlm-13b,model_a
24047,gpt-3.5-turbo,wizardlm-13b,model_b
24048,claude-v1,wizardlm-13b,model_a
24049,alpaca-13b,gpt-4,model_b
24050,claude-instant-v1,guanaco-33b,model_a
24051,palm-2,guanaco-33b,tie
24052,gpt4all-13b-snoozy,alpaca-13b,tie (bothbad)
24053,guanaco-33b,vicuna-7b,model_a
24054,koala-13b,claude-v1,model_b
24055,gpt4all-13b-snoozy,vicuna-7b,tie
24056,koala-13b,wizardlm-13b,model_b
24057,mpt-7b-chat,wizardlm-13b,model_a
24058,chatglm-6b,guanaco-33b,model_b
24059,palm-2,guanaco-33b,model_b
24060,wizardlm-13b,chatglm-6b,model_a
24061,claude-v1,wizardlm-13b,tie (bothbad)
24062,vicuna-7b,gpt-3.5-turbo,model_b
24063,gpt-4,gpt-3.5-turbo,model_a
24064,gpt4all-13b-snoozy,vicuna-7b,model_b
24065,guanaco-33b,alpaca-13b,model_a
24066,palm-2,wizardlm-13b,model_b
24067,gpt4all-13b-snoozy,guanaco-33b,tie (bothbad)
24068,wizardlm-13b,palm-2,tie
24069,gpt4all-13b-snoozy,claude-instant-v1,model_b
24070,RWKV-4-Raven-14B,palm-2,model_b
24071,gpt4all-13b-snoozy,gpt-3.5-turbo,tie (bothbad)
24072,wizardlm-13b,palm-2,model_b
24073,dolly-v2-12b,gpt-4,model_b
24074,gpt4all-13b-snoozy,gpt-3.5-turbo,model_b
24075,claude-v1,gpt4all-13b-snoozy,tie
24076,claude-v1,alpaca-13b,model_a
24077,RWKV-4-Raven-14B,guanaco-33b,model_b
24078,mpt-7b-chat,gpt4all-13b-snoozy,model_b
24079,chatglm-6b,gpt4all-13b-snoozy,model_b
24080,gpt4all-13b-snoozy,koala-13b,model_a
24081,chatglm-6b,wizardlm-13b,model_b
24082,mpt-7b-chat,vicuna-13b,tie (bothbad)
24083,fastchat-t5-3b,wizardlm-13b,model_b
24084,mpt-7b-chat,gpt-3.5-turbo,tie (bothbad)
24085,guanaco-33b,oasst-pythia-12b,model_b
24086,koala-13b,mpt-7b-chat,model_b
24087,stablelm-tuned-alpha-7b,gpt4all-13b-snoozy,tie (bothbad)
24088,guanaco-33b,gpt-4,model_a
24089,gpt4all-13b-snoozy,oasst-pythia-12b,tie
24090,mpt-7b-chat,koala-13b,model_a
24091,gpt4all-13b-snoozy,guanaco-33b,model_b
24092,alpaca-13b,gpt4all-13b-snoozy,model_b
24093,chatglm-6b,RWKV-4-Raven-14B,model_a
24094,RWKV-4-Raven-14B,guanaco-33b,model_b
24095,fastchat-t5-3b,gpt-4,model_a
24096,gpt4all-13b-snoozy,gpt-4,model_b
24097,guanaco-33b,alpaca-13b,model_a
24098,wizardlm-13b,palm-2,model_a
24099,gpt4all-13b-snoozy,fastchat-t5-3b,model_b
24100,guanaco-33b,claude-v1,model_a
24101,claude-v1,gpt4all-13b-snoozy,model_a
24102,wizardlm-13b,oasst-pythia-12b,tie
24103,gpt-4,claude-instant-v1,model_a
24104,guanaco-33b,gpt4all-13b-snoozy,tie (bothbad)
24105,wizardlm-13b,chatglm-6b,model_b
24106,vicuna-13b,gpt-4,model_b
24107,vicuna-13b,wizardlm-13b,model_b
24108,fastchat-t5-3b,oasst-pythia-12b,model_b
24109,claude-v1,gpt4all-13b-snoozy,model_b
24110,gpt4all-13b-snoozy,mpt-7b-chat,model_a
24111,gpt4all-13b-snoozy,vicuna-7b,model_b
24112,wizardlm-13b,palm-2,model_b
24113,wizardlm-13b,palm-2,model_a
24114,mpt-7b-chat,vicuna-7b,model_a
24115,guanaco-33b,palm-2,model_b
24116,wizardlm-13b,RWKV-4-Raven-14B,tie (bothbad)
24117,claude-instant-v1,oasst-pythia-12b,model_a
24118,claude-instant-v1,gpt-4,tie
24119,gpt4all-13b-snoozy,vicuna-13b,model_b
24120,palm-2,guanaco-33b,model_a
24121,claude-v1,wizardlm-13b,model_a
24122,fastchat-t5-3b,koala-13b,model_b
24123,guanaco-33b,palm-2,model_b
24124,guanaco-33b,gpt-4,model_b
24125,guanaco-33b,claude-instant-v1,tie (bothbad)
24126,chatglm-6b,claude-instant-v1,model_b
24127,guanaco-33b,RWKV-4-Raven-14B,model_a
24128,fastchat-t5-3b,claude-instant-v1,model_b
24129,claude-v1,wizardlm-13b,model_a
24130,wizardlm-13b,guanaco-33b,tie
24131,guanaco-33b,claude-instant-v1,model_b
24132,RWKV-4-Raven-14B,gpt4all-13b-snoozy,model_b
24133,vicuna-7b,guanaco-33b,model_a
24134,chatglm-6b,wizardlm-13b,tie
24135,fastchat-t5-3b,claude-instant-v1,model_b
24136,gpt-3.5-turbo,wizardlm-13b,model_b
24137,gpt-4,dolly-v2-12b,model_a
24138,fastchat-t5-3b,wizardlm-13b,model_b
24139,oasst-pythia-12b,fastchat-t5-3b,model_b
24140,koala-13b,mpt-7b-chat,model_a
24141,vicuna-13b,guanaco-33b,model_b
24142,gpt4all-13b-snoozy,vicuna-7b,model_b
24143,palm-2,gpt4all-13b-snoozy,model_a
24144,fastchat-t5-3b,gpt-4,model_b
24145,wizardlm-13b,RWKV-4-Raven-14B,model_a
24146,gpt-4,guanaco-33b,model_a
24147,oasst-pythia-12b,wizardlm-13b,model_b
24148,chatglm-6b,guanaco-33b,model_b
24149,claude-instant-v1,gpt-3.5-turbo,model_b
24150,gpt4all-13b-snoozy,dolly-v2-12b,model_b
24151,gpt4all-13b-snoozy,palm-2,model_a
24152,gpt-3.5-turbo,claude-v1,model_b
24153,gpt4all-13b-snoozy,gpt-3.5-turbo,model_a
24154,wizardlm-13b,koala-13b,tie
24155,guanaco-33b,wizardlm-13b,model_b
24156,mpt-7b-chat,claude-instant-v1,model_a
24157,alpaca-13b,koala-13b,model_a
24158,gpt-4,guanaco-33b,model_b
24159,guanaco-33b,oasst-pythia-12b,model_a
24160,gpt4all-13b-snoozy,guanaco-33b,model_b
24161,vicuna-7b,palm-2,model_a
24162,claude-v1,gpt-3.5-turbo,model_a
24163,fastchat-t5-3b,wizardlm-13b,model_b
24164,wizardlm-13b,gpt-3.5-turbo,model_a
24165,wizardlm-13b,oasst-pythia-12b,model_a
24166,claude-instant-v1,guanaco-33b,tie (bothbad)
24167,gpt4all-13b-snoozy,guanaco-33b,tie (bothbad)
24168,gpt4all-13b-snoozy,vicuna-13b,model_b
24169,gpt-3.5-turbo,palm-2,model_a
24170,gpt-4,guanaco-33b,model_b
24171,palm-2,fastchat-t5-3b,model_a
24172,guanaco-33b,wizardlm-13b,model_b
24173,mpt-7b-chat,guanaco-33b,model_b
24174,gpt4all-13b-snoozy,palm-2,tie (bothbad)
24175,gpt-3.5-turbo,wizardlm-13b,model_b
24176,guanaco-33b,oasst-pythia-12b,model_a
24177,vicuna-7b,gpt4all-13b-snoozy,tie (bothbad)
24178,gpt4all-13b-snoozy,claude-v1,model_b
24179,alpaca-13b,gpt4all-13b-snoozy,model_b
24180,vicuna-7b,guanaco-33b,tie (bothbad)
24181,wizardlm-13b,guanaco-33b,tie (bothbad)
24182,gpt4all-13b-snoozy,oasst-pythia-12b,model_a
24183,claude-instant-v1,wizardlm-13b,model_a
24184,claude-v1,gpt4all-13b-snoozy,model_a
24185,gpt4all-13b-snoozy,palm-2,model_a
24186,wizardlm-13b,oasst-pythia-12b,model_a
24187,vicuna-13b,gpt4all-13b-snoozy,tie
24188,wizardlm-13b,palm-2,model_a
24189,wizardlm-13b,claude-v1,model_a
24190,guanaco-33b,gpt4all-13b-snoozy,model_a
24191,wizardlm-13b,mpt-7b-chat,model_a
24192,mpt-7b-chat,alpaca-13b,model_a
24193,vicuna-7b,oasst-pythia-12b,model_a
24194,oasst-pythia-12b,gpt4all-13b-snoozy,tie (bothbad)
24195,guanaco-33b,gpt-4,model_b
24196,vicuna-13b,guanaco-33b,tie (bothbad)
24197,palm-2,wizardlm-13b,tie (bothbad)
24198,guanaco-33b,claude-instant-v1,tie (bothbad)
24199,koala-13b,guanaco-33b,model_b
24200,claude-instant-v1,guanaco-33b,tie (bothbad)
24201,claude-v1,koala-13b,tie (bothbad)
24202,guanaco-33b,vicuna-7b,tie
24203,claude-v1,guanaco-33b,tie (bothbad)
24204,palm-2,koala-13b,model_a
24205,wizardlm-13b,chatglm-6b,model_a
24206,wizardlm-13b,mpt-7b-chat,model_a
24207,claude-v1,guanaco-33b,model_a
24208,claude-instant-v1,wizardlm-13b,model_a
24209,palm-2,claude-instant-v1,model_a
24210,guanaco-33b,gpt-3.5-turbo,model_a
24211,wizardlm-13b,gpt-4,tie
24212,gpt-4,RWKV-4-Raven-14B,model_a
24213,oasst-pythia-12b,vicuna-7b,model_b
24214,guanaco-33b,vicuna-7b,model_b
24215,claude-instant-v1,gpt4all-13b-snoozy,model_b
24216,mpt-7b-chat,guanaco-33b,tie
24217,vicuna-13b,palm-2,model_b
24218,fastchat-t5-3b,claude-v1,model_b
24219,gpt4all-13b-snoozy,vicuna-7b,tie
24220,oasst-pythia-12b,gpt4all-13b-snoozy,tie
24221,vicuna-13b,fastchat-t5-3b,tie
24222,guanaco-33b,palm-2,model_a
24223,oasst-pythia-12b,guanaco-33b,model_b
24224,guanaco-33b,gpt-4,model_a
24225,stablelm-tuned-alpha-7b,claude-v1,model_b
24226,claude-instant-v1,wizardlm-13b,model_a
24227,wizardlm-13b,koala-13b,model_a
24228,claude-instant-v1,vicuna-7b,tie
24229,gpt-4,wizardlm-13b,model_a
24230,wizardlm-13b,gpt-4,model_a
24231,gpt4all-13b-snoozy,claude-instant-v1,model_b
24232,palm-2,gpt-3.5-turbo,model_b
24233,gpt4all-13b-snoozy,gpt-4,tie
24234,guanaco-33b,chatglm-6b,tie (bothbad)
24235,claude-v1,wizardlm-13b,model_a
24236,fastchat-t5-3b,chatglm-6b,tie (bothbad)
24237,chatglm-6b,vicuna-7b,model_b
24238,RWKV-4-Raven-14B,alpaca-13b,model_a
24239,vicuna-13b,gpt4all-13b-snoozy,model_a
24240,gpt4all-13b-snoozy,palm-2,model_b
24241,gpt4all-13b-snoozy,fastchat-t5-3b,model_a
24242,wizardlm-13b,mpt-7b-chat,model_a
24243,mpt-7b-chat,vicuna-13b,model_b
24244,gpt4all-13b-snoozy,chatglm-6b,model_a
24245,oasst-pythia-12b,fastchat-t5-3b,tie (bothbad)
24246,alpaca-13b,vicuna-13b,model_a
24247,vicuna-7b,RWKV-4-Raven-14B,tie
24248,claude-instant-v1,claude-v1,tie
24249,guanaco-33b,claude-v1,tie (bothbad)
24250,gpt4all-13b-snoozy,fastchat-t5-3b,model_a
24251,palm-2,gpt4all-13b-snoozy,model_a
24252,palm-2,oasst-pythia-12b,model_a
24253,vicuna-13b,wizardlm-13b,model_b
24254,mpt-7b-chat,guanaco-33b,model_b
24255,claude-instant-v1,gpt4all-13b-snoozy,model_b
24256,guanaco-33b,vicuna-13b,tie (bothbad)
24257,wizardlm-13b,gpt-4,model_b
24258,guanaco-33b,RWKV-4-Raven-14B,tie (bothbad)
24259,guanaco-33b,vicuna-7b,model_b
24260,guanaco-33b,gpt-3.5-turbo,tie (bothbad)
24261,gpt-4,chatglm-6b,tie (bothbad)
24262,claude-v1,vicuna-13b,tie
24263,vicuna-13b,vicuna-7b,tie
24264,wizardlm-13b,oasst-pythia-12b,tie (bothbad)
24265,vicuna-13b,gpt-4,model_b
24266,chatglm-6b,gpt4all-13b-snoozy,tie (bothbad)
24267,gpt4all-13b-snoozy,gpt-4,model_b
24268,guanaco-33b,vicuna-7b,model_a
24269,guanaco-33b,RWKV-4-Raven-14B,model_a
24270,oasst-pythia-12b,mpt-7b-chat,model_a
24271,fastchat-t5-3b,guanaco-33b,model_b
24272,llama-13b,gpt4all-13b-snoozy,tie (bothbad)
24273,wizardlm-13b,palm-2,model_a
24274,gpt4all-13b-snoozy,palm-2,model_b
24275,claude-v1,llama-13b,model_a
24276,oasst-pythia-12b,wizardlm-13b,model_b
24277,guanaco-33b,koala-13b,model_b
24278,gpt-3.5-turbo,gpt4all-13b-snoozy,model_b
24279,mpt-7b-chat,RWKV-4-Raven-14B,model_a
24280,fastchat-t5-3b,wizardlm-13b,model_a
24281,mpt-7b-chat,gpt-4,tie
24282,claude-instant-v1,guanaco-33b,model_a
24283,gpt-3.5-turbo,gpt4all-13b-snoozy,model_a
24284,gpt4all-13b-snoozy,claude-v1,model_b
24285,claude-v1,gpt4all-13b-snoozy,model_a
24286,oasst-pythia-12b,gpt4all-13b-snoozy,model_b
24287,oasst-pythia-12b,gpt4all-13b-snoozy,model_a
24288,guanaco-33b,vicuna-7b,model_a
24289,gpt-4,gpt4all-13b-snoozy,tie
24290,fastchat-t5-3b,gpt-3.5-turbo,model_a
24291,guanaco-33b,fastchat-t5-3b,model_a
24292,guanaco-33b,gpt-3.5-turbo,model_a
24293,palm-2,koala-13b,model_b
24294,guanaco-33b,vicuna-7b,model_a
24295,fastchat-t5-3b,wizardlm-13b,tie
24296,gpt4all-13b-snoozy,gpt-3.5-turbo,model_a
24297,wizardlm-13b,vicuna-7b,tie
24298,gpt4all-13b-snoozy,oasst-pythia-12b,model_a
24299,guanaco-33b,RWKV-4-Raven-14B,model_a
24300,fastchat-t5-3b,wizardlm-13b,model_b
24301,vicuna-7b,alpaca-13b,tie
24302,gpt4all-13b-snoozy,wizardlm-13b,tie
24303,gpt4all-13b-snoozy,wizardlm-13b,model_b
24304,vicuna-7b,wizardlm-13b,model_b
